rank,country,user,affiliation,birth,rating,highest,match,win
16639,JP,happiness777,hoge bar,,298,298,3,0
16639,JP,kawa,,1998,298,298,4,0
16639,CN,attendrers,,2000,298,298,1,0
16639,CN,Tivility,,,298,298,2,0
16639,JP,pnly,,,298,298,4,0
16639,CN,debology,,,298,298,2,0
16639,JP,aewshyae,,,298,339,7,0
16639,JP,yoshikiito,,1987,298,298,3,0
16639,CN,Kspywdz,,2003,298,298,6,0
16639,CN,Rorschach,,,298,298,3,0
16639,CN,nulidangxueshen,,,298,298,5,0
16639,JP,uochan8,,1992,298,298,3,0
16639,JP,yosukesan,,1984,298,298,15,0
16639,JP,gassann,,1996,298,308,13,0
16639,JP,ryunocchi,だいがくせい,1999,298,328,10,0
16639,IN,king_of_bits,,1999,298,298,3,0
16639,IN,jitesh,,1998,298,298,3,0
16656,JP,Tortoise0326,TMCIT,,297,297,5,0
16656,IN,saurabh119,,1995,297,297,3,0
16656,RU,mnzhkv,,,297,297,1,0
16656,JP,nerovous,,1992,297,297,7,0
16656,JP,minami_sou,,,297,297,4,0
16656,IN,Inof42,,1998,297,421,3,0
16656,CN,pointedpoints,,2001,297,297,2,0
16656,CN,SpaceSkyNet,,1998,297,345,2,0
16656,IN,grextrex,,1992,297,375,7,0
16656,JP,hazuki00,,,297,336,5,0
16656,JP,toriroro,北海道大学工学部,1995,297,297,13,0
16656,JP,mio2,,1998,297,297,21,0
16656,IN,nimishagarg_ng,IIIT Bangalore,1998,297,297,1,0
16656,JP,m0_ngesan,Waseda Univ. JHS,2006,297,297,15,0
16656,JP,thawk,,1995,297,312,6,0
16656,JP,fuzio,,1993,297,297,3,0
16656,JP,ryok1107,,1995,297,327,8,0
16656,JP,vees,,1997,297,297,5,0
16656,CN,yzhx,,2013,297,297,1,0
16656,CN,zhukeheng,,,297,297,1,0
16656,JP,noramike,,1994,297,297,7,0
16656,JP,Easyface,,1996,297,297,5,0
16656,JP,ko_ya346,,1991,297,297,10,0
16656,JP,AnnieWillEscape,,1994,297,297,8,0
16680,JP,thallium,,1998,296,296,5,0
16680,JP,namizo0328,学生,,296,342,4,0
16680,JP,sp4847,なし,,296,372,12,0
16680,FI,baobab,University of Helsinki,,296,296,1,0
16680,RU,nic11,,,296,296,1,0
16680,SE,tennieskil,,1995,296,296,1,0
16680,JP,urotanke,,,296,296,5,0
16680,JP,lefter,,1993,296,296,4,0
16680,JP,maiani,,,296,296,6,0
16680,JP,mgr3512,,1992,296,296,5,0
16680,JP,Mr_yosi,,,296,296,3,0
16680,US,acesine,,,296,296,1,0
16680,CN,time504,,,296,296,6,0
16680,JP,czdb,,1999,296,296,2,0
16680,AR,carolang,UBA,1993,296,296,1,0
16680,JP,marcia1114,Tohoku University ,,296,413,10,0
16680,JP,onjtaro334,,,296,296,2,0
16680,JP,rururu,,,296,300,7,0
16680,JP,kiisyan,,2000,296,296,22,0
16680,CN,zwu_2017010555,,1999,296,296,4,0
16680,VN,haodo,,1991,296,296,4,0
16680,JP,decoratedknight,,1987,296,296,5,0
16680,CN,xitongsys,,,296,296,1,0
16680,JP,mkmk,,1998,296,296,11,0
16680,JP,oahnwgnt,,,296,344,5,0
16680,JP,NekoZ,Kyoto Sangyo University,2000,296,296,10,0
16680,JP,qoo12,,,296,296,1,0
16680,JP,LiquidMetalSlime,,1997,296,296,7,0
16708,JP,kino001,-,,295,295,14,0
16708,VE,espartacus,,1966,295,358,8,0
16708,CN,curiosity,,1996,295,295,2,0
16708,JP,hyded5652,,,295,295,3,0
16708,JP,Donguri,,,295,295,10,0
16708,CN,hnust__meizekun,hnust,1997,295,295,3,0
16708,CN,v_HJF,,1998,295,295,4,0
16708,PL,pkacprzak,,,295,295,1,0
16708,CN,cqz15312329,,,295,295,2,0
16708,BD,Apu_Hasan,,1997,295,295,1,0
16708,JP,gypsygipsy,,,295,304,15,0
16708,JP,Rein5652,,2000,295,309,8,0
16708,JP,arlun,,2002,295,295,8,0
16708,JP,shigex,,,295,295,3,0
16708,RO,alin090402,,2002,295,295,1,0
16708,JP,KonSato,,,295,329,5,0
16708,JP,Beluuuuuuga,,1992,295,338,16,0
16708,JP,nishin0z,,,295,295,12,0
16708,IN,anayk,,2001,295,295,1,0
16708,JP,monalisa,,1997,295,295,6,0
16708,JP,yancya,,1981,295,295,7,0
16708,JP,headdd,,,295,295,11,0
16708,JP,unkmnm,,,295,295,5,0
16708,JP,saneka,,1997,295,295,5,0
16708,CN,Amazinggg,,1999,295,295,1,0
16733,JP,andriod_kazu,Renesas,1972,294,294,5,0
16733,HK,alg0xFF,,,294,294,5,0
16733,JP,rnn_lav,unknown,,294,294,5,0
16733,JP,yutaka,会社員,,294,294,3,0
16733,CN,petertam,,1995,294,294,1,0
16733,JP,jubibsb,WCKPCP,2002,294,294,6,0
16733,CN,helium4,,,294,294,2,0
16733,IN,meetjoshi,,1996,294,294,1,0
16733,CN,weng,,1998,294,294,4,0
16733,CN,sd234,,,294,325,5,0
16733,JP,ASHIJANKEN,,1995,294,294,4,0
16733,JP,nekoelf,,,294,294,2,0
16733,JP,tarotene,,1992,294,294,4,0
16733,JP,SUIMA,岩手県立大学,1998,294,294,2,0
16733,JP,wakameziro,Japan Advanced Institute of Science and Technology,1995,294,294,10,0
16733,JP,masanaka,,1998,294,294,4,0
16733,IN,b45h,,1999,294,310,4,0
16733,KR,sungjune222,,2003,294,294,1,0
16751,VN,huuduy16,,2000,293,293,2,0
16751,JP,heraklos26,,,293,293,4,0
16751,RO,Tibixb,,,293,293,1,0
16751,JP,nmoxya,,1989,293,293,5,0
16751,CN,Null_and_Void,,1998,293,293,3,0
16751,IN,katana_handler,amrita school of engineering,1998,293,293,1,0
16751,CN,yumiao,,1997,293,293,1,0
16751,ID,faishol27,faustaAD,2001,293,293,3,0
16751,JP,fusen,Starlight School,1998,293,293,8,0
16751,IR,Soroush_T,Shahid Ezheie 1,2001,293,293,1,0
16751,IN,apurvpatani,,,293,293,4,0
16751,CN,zwu_2017010530,,,293,293,4,0
16751,JP,asakurarge,,1996,293,343,12,0
16751,JP,Ringo0731,,1999,293,293,26,0
16751,JP,meu,Kyoto-University,1994,293,347,10,0
16751,JP,ha11o33n,,1992,293,293,6,0
16751,TW,changhc,,,293,293,3,0
16751,JP,coolArray,,1999,293,293,8,0
16751,JP,Teriyaki0839,,1997,293,293,12,0
16751,CN,luojz,,2000,293,293,2,0
16751,JP,waddy,,,293,293,8,0
16751,XX,daxindg,,,293,293,1,0
16751,JP,Dee_ghost,東工大,1999,293,293,3,0
16751,BD,iamSadee,,1997,293,293,2,0
16775,JP,greenapple03,,2000,292,574,74,0
16775,JP,regonn,,1989,292,303,8,0
16775,JP,skyto0927,大学生,1997,292,325,5,0
16775,JP,ricald21,,1985,292,292,8,0
16775,JP,AquaMarine,NITTC procon,1999,292,292,4,0
16775,CN,df123,,,292,292,1,0
16775,JP,khara119,,1992,292,292,7,0
16775,JP,THERMITER,,,292,330,13,0
16775,RU,Ivan_Frost,Chelyabinsk,2003,292,292,4,0
16775,JP,gemmaro,,1998,292,292,7,0
16775,JP,sukesan,Kanazawa University,1998,292,292,6,0
16775,BD,pz1971,,1998,292,292,3,0
16775,JP,mayugebank,Kyoto University,1995,292,292,5,0
16775,JP,gacchigachi58,,1994,292,292,8,0
16775,JP,kairi_003,,1999,292,292,9,0
16775,JP,mushiba,,,292,292,7,0
16775,JP,ice112358,,1995,292,292,4,0
16792,JP,Double_oxygeN,Tokyo Institute of Technology,1997,291,291,6,0
16792,CN,yeti3818,,,291,291,2,0
16792,JP,taku330atcoder,,,291,291,9,0
16792,CN,YellowTimber,,1997,291,291,1,0
16792,JP,syobon,,2002,291,291,26,0
16792,CN,lycqwz1997,,1997,291,291,2,0
16792,CN,Greskye,,,291,291,5,0
16792,JP,poiuy,,1996,291,291,4,0
16792,JP,huhuhuhahahah,Kyoto,1996,291,291,5,0
16792,JP,muratak,kyutech,1995,291,291,1,0
16792,JP,sutoraiku65,,,291,318,6,0
16792,JP,full_lack0414,,,291,291,5,0
16792,KI,konankun,,1996,291,291,4,0
16792,RU,kristevalex,,,291,291,1,0
16792,JP,tanukichi77,,,291,291,1,0
16792,JP,mekiri,,,291,291,8,0
16792,JP,Gaatang,東京大学,1999,291,329,9,0
16792,LT,mode149256,,,291,291,1,0
16810,JP,chojuku,,,290,362,7,0
16810,JP,katopotato,,,290,290,3,0
16810,RU,elefus,,1994,290,290,1,0
16810,JP,zigeo,,,290,290,4,0
16810,IN,mistborn,,1998,290,290,2,0
16810,CN,abcxiu,,1997,290,290,6,0
16810,JP,MaddyThakker,,1998,290,290,4,0
16810,JP,subaru2003,Azabu High School,2003,290,383,28,0
16810,JP,LyoCode,Student,2001,290,290,1,0
16810,CN,hnust_liurong,,,290,504,12,0
16810,CN,hyper1FU,,1999,290,290,8,0
16810,JP,shoichi,,1994,290,290,5,0
16810,CN,zwu_2017010435,,,290,520,17,0
16810,JP,katsuki53,,,290,290,6,0
16810,IN,jains8844,IIT Indore,2000,290,290,1,0
16810,RU,englishkir,,,290,290,1,0
16810,JP,ruruvuvu,Kyoto University,1999,290,290,6,0
16810,JP,Rei0000,,1999,290,290,7,0
16810,JP,liszt,日比谷,2002,290,290,11,0
16810,TW,Iwannapass,,,290,290,3,0
16810,CN,Morning_Glory,,2003,290,290,1,0
16810,JP,to1_10i,Tohoku University,1996,290,290,6,0
16810,JP,kokodama,,2003,290,388,5,0
16833,JP,tic40,,1986,289,338,11,0
16833,JP,onakin_skywalker,live,,289,289,15,0
16833,JP,mars,<script>alert(1)</script>,,289,290,17,0
16833,SG,wangboyang0913,,1991,289,289,1,0
16833,CN,firewrz,,,289,289,1,0
16833,JP,agtiz,,,289,289,4,0
16833,JP,rnasakazu,,,289,289,3,0
16833,JP,tomo_ut,,1999,289,289,4,0
16833,JP,nono82,,1995,289,289,12,0
16833,JP,ishikoro,,,289,289,3,0
16833,JP,comalpha,,1999,289,324,15,0
16833,JP,katou_113,,1999,289,306,11,0
16833,JP,MtModer,Nagoya University,1998,289,289,13,0
16833,JP,tanuroll,,1996,289,321,8,0
16833,US,jnswr,,,289,289,7,0
16833,IN,iamyash,,1998,289,289,2,0
16833,JP,nayuta9999,Nihon University,1999,289,289,8,0
16833,JP,ntomoya,,,289,289,4,0
16851,JP,kaputte,,,288,308,20,0
16851,JP,naosuke,NTT Communications,1993,288,288,5,0
16851,IN,bitdumper,,,288,377,11,0
16851,CN,Firekingyan,,,288,288,1,0
16851,RU,vb002,,,288,288,1,0
16851,IN,rds_98,,1998,288,288,3,0
16851,JP,noboru,,,288,335,32,0
16851,JP,kcidb6Hq,,,288,288,8,0
16851,EG,Hemose,German University In Cairo,1999,288,288,3,0
16851,JP,kirbyer,,1997,288,288,3,0
16851,JP,TyroL,,2001,288,315,11,0
16851,CN,lost_th,,,288,288,3,0
16851,JP,niia172,,1994,288,288,4,0
16851,US,MagentaCobra,,2001,288,288,1,0
16865,BD,Protap_Ghose,,1996,287,287,1,0
16865,JP,hirokish,,1987,287,287,6,0
16865,JP,kuraudo1011,,1994,287,287,3,0
16865,CN,persuing,,1997,287,287,3,0
16865,CN,GLGJSSY_QYHFBQZ,,2002,287,287,3,0
16865,KR,eric00513,,,287,287,6,0
16865,JP,ilikemap2,Kyoto University,2001,287,303,15,0
16865,JP,hwy2004,,,287,287,3,0
16865,JP,m24kmc,Kyoto University,1997,287,287,3,0
16865,JP,toshikinnpo,uec,1998,287,287,9,0
16865,JP,urusu,,,287,287,8,0
16865,IN,King_01,"Indian Institute of Technology (B.H.U), Varanasi",2000,287,287,1,0
16865,CN,TtgiwxX,,2002,287,287,1,0
16865,JP,tallho,,1996,287,287,15,0
16865,JP,saito_2_6,,1999,287,287,4,0
16865,IR,TA447,,,287,287,2,0
16881,JP,aoshermes,,1993,286,286,11,0
16881,CN,muffin,,,286,286,1,0
16881,JP,vsanna,人類,1990,286,286,3,0
16881,JP,wooltea,,1997,286,307,10,0
16881,JP,drissss,,1996,286,286,9,0
16881,KR,dofwk1526,,,286,286,1,0
16881,JP,koguus,,1985,286,295,5,0
16881,ID,poetrist,,,286,286,2,0
16881,IN,puneetrai04,,1998,286,286,1,0
16881,JP,kotarot,,,286,286,5,0
16881,CN,Ice_teapoy,,,286,286,3,0
16881,JP,libapple,,1995,286,286,14,0
16881,RO,lascau,-,1998,286,286,8,0
16881,JP,Hir_Wat,,,286,286,5,0
16881,CN,heroinetty,ChengDu Neusoft University,1993,286,286,3,0
16881,JP,snowbar,meiji university,1997,286,286,9,0
16881,JP,jucky54,The University of Tokyo,1999,286,349,12,0
16881,JP,clacking,Japan,,286,361,7,0
16881,CN,tang_pipi,,2003,286,286,2,0
16881,DE,EpsSmallerZero,,,286,286,2,0
16881,JP,MYota,Kyoto university,1997,286,286,12,0
16881,JP,ma2Cta,,1992,286,328,7,0
16881,JP,tonomotohide,,,286,286,6,0
16881,JP,yokoicchi,,1995,286,286,3,0
16881,JP,munyuhuwa,,1995,286,289,9,0
16881,JP,tikitaka,,1986,286,286,4,0
16881,JP,Quartz054,,,286,286,6,0
16908,IN,Dumbo2321,,1993,285,285,1,0
16908,JP,alphalion,Tokyo University of Science,,285,285,14,0
16908,JP,tanuking01,,1992,285,285,3,0
16908,JP,taiyooooooooooo,none,1993,285,356,12,0
16908,JP,denji_mk2,,1994,285,307,12,0
16908,JP,tiace,the University of Tokyo,1996,285,285,2,0
16908,CN,jianghuaiyu,,,285,285,2,0
16908,JP,you4116,,1998,285,330,4,0
16908,JP,batayan,,1995,285,285,9,0
16908,CN,Sakuya,,2002,285,285,2,0
16908,JP,javarin,,1992,285,292,11,0
16908,TW,qweszxc6304,,1997,285,285,4,0
16908,JP,ruthenium3825,,1997,285,301,6,0
16908,JP,xcolor,,,285,311,9,0
16908,JP,granddaifuku,,1998,285,285,6,0
16908,JP,POIsh,,,285,292,10,0
16908,IR,killerfr,,2002,285,285,1,0
16925,JP,yomosi,private,1997,284,284,6,0
16925,JP,takepanhino,NPCA,,284,284,10,0
16925,RU,dedok,,1997,284,284,2,0
16925,BO,znarf,,,284,284,6,0
16925,IN,sagar_savaliya,,1998,284,284,1,0
16925,CN,HeH123,,,284,284,6,0
16925,JP,rotten_fruits,,1988,284,284,7,0
16925,JP,TacaicK,University of Tokyo,,284,284,1,0
16925,JP,d00,,,284,325,5,0
16925,JP,Humili,,,284,284,2,0
16925,JP,Hibagon,東京大学,2000,284,317,13,0
16925,CN,hnustxiaojiachao,,2000,284,284,5,0
16925,JP,shoutm,,1984,284,338,5,0
16925,JP,yuki1985,,,284,336,9,0
16925,TW,nameresu,大学学生,1997,284,284,3,0
16925,JP,real,,,284,284,8,0
16925,JP,takanorinishida7,Tokyo Institute of Technology,1996,284,303,6,0
16942,RU,quietus1229,,1998,283,283,2,0
16942,CN,polaris,,,283,294,5,0
16942,XX,crucible,,,283,283,1,0
16942,JP,yoshki_dsk,群馬大学院,1994,283,283,15,0
16942,JP,ty4i,Osaka University,1996,283,283,8,0
16942,JP,ngc2623,,,283,283,2,0
16942,JP,jj5fxl_showk,The University of Tokyo,1997,283,329,6,0
16942,CN,XiaoSUN,TADYZ,2002,283,376,3,0
16942,JP,tenko19,,,283,283,4,0
16942,JP,glennando,,1998,283,283,18,0
16942,RO,PuPsIkI,-,1998,283,283,3,0
16942,AL,qhwbzu84931,,,283,283,1,0
16942,JP,mochajun,,,283,283,2,0
16942,IN,gaurav_2000,,2000,283,283,3,0
16942,CN,jinjiren,,1991,283,283,2,0
16942,RU,dmitrysluch,,,283,283,1,0
16942,JP,sns,,1996,283,283,5,0
16942,CN,yjh_2023,,2005,283,283,1,0
16942,CN,wangjinhui,,,283,283,1,0
16942,CN,hbji,,,283,283,1,0
16942,KR,wavelet,,,283,283,1,0
16963,JP,myamya,,,282,304,24,0
16963,JP,daqtes,Hokkaido University,1997,282,282,2,0
16963,FR,Watake,,1998,282,286,6,0
16963,JP,xxxshoichixxx,,1986,282,282,3,0
16963,JP,pynam24,,1999,282,282,13,0
16963,IN,GODzilla,,1998,282,282,1,0
16963,CN,xxt,,2001,282,282,3,0
16963,JP,snoowty,Nihon Univercity,1996,282,282,13,0
16963,IR,erfamm,,,282,282,2,0
16963,JP,fuukhndi,Osaka University,,282,282,3,0
16963,RU,MrBoogie,,1999,282,282,1,0
16963,JP,shibasab,,1999,282,297,11,0
16963,JP,shinsaku,,,282,282,4,0
16963,JP,kita889,,1998,282,300,7,0
16963,JP,karudano,,2004,282,282,13,0
16963,JP,kuroda960923,TSS,1981,282,282,4,0
16963,TW,ppgg,,1996,282,282,3,0
16963,JP,jun_soh,横浜国立大学大学院,1996,282,282,5,0
16963,IN,fsociety,,1997,282,282,1,0
16963,JP,s00f94301,,,282,282,1,0
16983,IN,singhmanmeet40,,1996,281,281,1,0
16983,JP,gozenjuji,,,281,281,10,0
16983,JP,neo_wata,,,281,291,10,0
16983,JP,karimata1106,,1992,281,281,3,0
16983,CN,Embermager,,,281,281,2,0
16983,CN,OHCCHO,,,281,281,1,0
16983,JP,Snake7,,2001,281,281,5,0
16983,JP,pira,,,281,319,11,0
16983,CN,Albert_liu,,2013,281,281,1,0
16983,JP,pennywise,,,281,290,8,0
16983,JP,namaham,,1973,281,281,8,0
16983,JP,ysokjkr,,,281,282,3,0
16983,MM,besood,,1997,281,281,8,0
16983,JP,hatunina,,1991,281,281,8,0
16983,CN,rabster,,1998,281,281,2,0
16983,JP,NonoArk,,,281,291,11,0
16983,CN,greenfinger,,1999,281,281,3,0
17000,JP,rainline,理数科,,280,320,6,0
17000,JP,seriaCando,,,280,280,6,0
17000,JP,oxygen0605,,1990,280,280,4,0
17000,RO,spiromanul,,1997,280,280,1,0
17000,CN,juechen,,,280,280,1,0
17000,JP,evonloch,,1996,280,280,2,0
17000,JP,ash,,,280,280,1,0
17000,CN,yyf0251,,,280,280,5,0
17000,BD,Bruteforcekid,,2000,280,280,2,0
17000,JP,currypurin,,,280,280,4,0
17000,IN,TRY_TO_BE8T_ME,,1998,280,280,6,0
17000,JP,xlight456,,2000,280,286,3,0
17000,JP,daiki,,,280,280,5,0
17000,JP,kwsk,The University of Tokyo,1998,280,280,14,0
17000,JP,shoodagiri,,1997,280,307,12,0
17000,JP,Pyons,青学経済,1996,280,280,9,0
17000,JP,tsho,,1987,280,289,9,0
17000,JP,uzimith,,1992,280,280,2,0
17000,JP,syo_atcoder,The University of Tokyo,1996,280,280,5,0
17000,JP,seemore,,,280,280,14,0
17000,JP,Joo,Osaka University,1997,280,280,3,0
17021,JP,hazamarasi,どっか,,279,279,9,0
17021,IN,deepak1527,NIT jalandhar,1998,279,279,1,0
17021,IN,abhi_mandaliya,Student,1996,279,279,3,0
17021,JP,Madofuki,NIT-OK,2000,279,311,12,0
17021,CN,linkfqy,,,279,279,1,0
17021,JP,neverclear86,,1996,279,288,8,0
17021,KZ,IldarKA,,,279,279,2,0
17021,CN,zjc0201,,2003,279,279,1,0
17021,JP,talog,,1993,279,279,7,0
17021,JP,zekkiyoumachine,,,279,309,20,0
17021,JP,Tsukiminn,,,279,279,4,0
17021,CN,Tonyy,,1999,279,279,2,0
17021,JP,shu3,,,279,279,6,0
17021,JP,kojinyan,,1998,279,279,5,0
17021,JP,turn281,,1996,279,370,4,0
17021,IN,rabbitknight,,1999,279,279,5,0
17021,CN,aouyy11,,2005,279,339,4,0
17021,JP,nakamotoyuki,岐阜高専,2000,279,279,4,0
17021,IN,yashviradiya,,1999,279,279,2,0
17021,IN,PARTH_4399,,1999,279,279,6,0
17041,JP,falke727,Kanagawa University,,278,278,2,0
17041,EG,sabry_ragab,FCI-CU,1994,278,278,1,0
17041,IN,k_sudharsan,,,278,278,1,0
17041,JP,curi,,1994,278,299,8,0
17041,BD,plab0n,IUBAT,1998,278,306,6,0
17041,JP,Llama,,,278,278,1,0
17041,JP,Hirake,,1978,278,339,19,0
17041,KZ,Ismail_A,Aktobe BIL,2003,278,278,4,0
17041,SY,yazanzk,,1998,278,278,1,0
17041,JP,chino0507,,1990,278,278,10,0
17041,TR,mustafa,,1994,278,278,1,0
17041,CN,koah,,,278,278,5,0
17041,CN,jmsyzsfq,,,278,278,1,0
17041,JP,mitsuba,MGH,2001,278,278,15,0
17041,JP,miso_5_9,,2003,278,278,6,0
17041,JP,hogetaro,,1994,278,278,8,0
17041,JP,tetunoshin0322,tus,1998,278,278,5,0
17041,JP,catow,,,278,294,8,0
17041,JP,citrus,,,278,278,6,0
17041,JP,tatsuhiro_h,,,278,278,16,0
17041,JP,moramora,,1998,278,306,6,0
17041,JP,redvalley,,1993,278,278,4,0
17041,JP,osoroppi,,,278,278,1,0
17041,JP,OLIET,TDU,2001,278,278,7,0
17041,IN,Shreyansh_02,"National Institute of Technology, Calicut",1998,278,278,5,0
17041,JP,k4a3m2c1,,2004,278,278,9,0
17067,JP,ayosir,,1997,277,289,7,0
17067,JP,yasutomo57jp,,1983,277,349,4,0
17067,CN,onetow,,1998,277,361,26,0
17067,EG,SharkMan,,1997,277,277,1,0
17067,BD,Safayat,,1995,277,277,1,0
17067,CN,Stevenzx,,2005,277,277,3,0
17067,CN,nimphy,,,277,277,1,0
17067,JP,huuchitaro,,1998,277,277,3,0
17067,CN,MartinLele,Just Science of University,1998,277,277,2,0
17067,JP,a163236,,,277,277,17,0
17067,JP,kirikirijin,,1995,277,277,4,0
17067,JP,kickkick,,2002,277,277,5,0
17067,JP,tmkinoue,,1990,277,277,5,0
17067,JP,munef,,1986,277,321,12,0
17067,IN,MysteryGuy,,1998,277,277,1,0
17082,JP,jinpag,Company,,276,276,5,0
17082,JP,ryou0311,東京大学大学院,1992,276,276,4,0
17082,JP,lpk25,nothing,1994,276,276,2,0
17082,JP,kkoba84,,1970,276,276,9,0
17082,JP,onextt,,1992,276,287,7,0
17082,HR,Dora123,,,276,276,8,0
17082,JP,kaoru1012,TDU,1999,276,289,28,0
17082,VN,duynm,,1999,276,276,5,0
17082,JP,harumakki,,2002,276,276,14,0
17082,IN,wellaCoder,Banaras Hindu University,1997,276,276,4,0
17082,SE,DvDeng,,2002,276,276,1,0
17082,JP,akoynk,,,276,276,7,0
17082,JP,zkou,,,276,276,3,0
17082,JP,kakizaki,,1992,276,276,5,0
17082,BD,AS8,,1997,276,276,1,0
17082,JP,hamo21,久留米大学附設高校,2002,276,324,10,0
17082,JP,waytetu,tottori,1998,276,432,5,0
17082,JP,Shibuya78,Tokyo Institute of Technology,2000,276,297,7,0
17082,JP,nya000000n,,,276,276,5,0
17101,JP,nobita0918,,2000,275,275,7,0
17101,BD,JubairAraf,,1996,275,275,1,0
17101,JP,yunao,,,275,389,6,0
17101,JP,Karahubuki,,1996,275,298,21,0
17101,JP,soyzu_,マメ科,,275,283,10,0
17101,CN,shixinyi,,2001,275,275,1,0
17101,JP,unicoonn1,YMSL .Inc,1996,275,278,20,0
17101,JP,esnsk,,,275,325,13,0
17101,JP,Bobobo,,,275,275,4,0
17101,JP,syun21,,1999,275,291,7,0
17101,IN,cool_deep,,1998,275,275,2,0
17101,JP,RifiEnter,,1993,275,275,4,0
17113,IN,newts,,,274,274,1,0
17113,JP,halll,,,274,292,11,0
17113,CN,lzq,,1997,274,324,3,0
17113,JP,June3141,九州大学大学院,1993,274,276,7,0
17113,JP,Maple_Landscape,,,274,274,4,0
17113,CN,tinsir,,2017,274,274,2,0
17113,JP,a19970327,tottori,1997,274,280,10,0
17113,JP,Mk2,,1993,274,319,9,0
17113,ID,Pendekar212,,,274,274,1,0
17113,JP,funa_funa_panic,,2000,274,274,1,0
17113,IN,abhishhh1,IIIT Allahabad,2000,274,274,2,0
17113,JP,kumatako,,,274,274,10,0
17113,CN,zwu_2017010386,,,274,449,18,0
17113,JP,maki_glenscape,,,274,274,16,0
17113,JP,crame2,YSFJH,2005,274,316,8,0
17113,IN,arsh99,BITS Pialni Goa Campus,1999,274,274,1,0
17113,JP,monda,,1993,274,274,6,0
17113,JP,Jacopastorius,,1993,274,274,6,0
17113,JP,tma,,1976,274,274,14,0
17113,JP,Ayamamoto,,1997,274,274,12,0
17113,JP,manaita,Chiba University,,274,274,7,0
17113,IN,saurabh8522,,2000,274,274,3,0
17113,JP,pamp,,1997,274,286,8,0
17113,JP,naotaro,,,274,283,6,0
17113,IN,karam1L,IIT Kanpur,2000,274,274,2,0
17113,JP,yokun,東京大学大学院,1996,274,274,6,0
17139,JP,keitax,TUS,,273,273,3,0
17139,JP,kn_rew,,,273,273,4,0
17139,BD,anu1112,IU,1993,273,377,5,0
17139,CN,Eulicwood,,,273,286,7,0
17139,JP,eugen1st,,1978,273,304,7,0
17139,PY,keikouto2001,,2001,273,339,27,0
17139,CN,Kvar_ispw17,SJZEZ,2001,273,273,2,0
17139,JP,humancipher,,1991,273,295,9,0
17139,JP,tsusshii1035,,,273,299,10,0
17139,KR,oldos,,,273,273,3,0
17139,JP,Libra23,,,273,289,9,0
17139,JP,exp_kawagoeshi,Waseda University,1999,273,298,12,0
17139,JP,hayashik,,,273,274,7,0
17139,JP,urara,,1980,273,273,3,0
17139,JP,pengincoalition,,2004,273,273,3,0
17154,JP,yokkun_s,University of Tsukuba,,272,272,2,0
17154,IN,karansiwach360,,1998,272,272,1,0
17154,IN,chari407,Andhra University,1996,272,272,3,0
17154,JP,crittoo96,,1996,272,272,7,0
17154,VN,midoriTL,,,272,272,3,0
17154,PL,pawel0903,,,272,272,1,0
17154,CN,Yoklie,,2000,272,272,1,0
17154,CN,reku,Zhejiang University,1997,272,272,1,0
17154,JP,youin123,,1994,272,299,13,0
17154,RU,eeeeeeeelias,,,272,272,1,0
17154,IN,prashanttyagi,,1995,272,272,1,0
17154,CN,losered,,2001,272,272,1,0
17154,JP,farma_11,Nagoya Institute of Technology,,272,272,2,0
17154,TW,deltap,,1999,272,272,2,0
17154,JP,mixjuice,Univ,1998,272,272,12,0
17154,JP,gken,,1999,272,362,11,0
17154,CN,Cwen,,2002,272,272,2,0
17154,JP,shironaka,,,272,281,12,0
17154,JP,kyoshi,,1998,272,328,14,0
17154,JP,lifeslash,,1993,272,272,5,0
17154,IN,msvas,IIT Roorkee,1999,272,272,3,0
17154,JP,boriderman,,1969,272,272,2,0
17154,JP,mochita,The University of Tokyo,1999,272,272,3,0
17154,JP,anon565656,,,272,272,7,0
17154,BD,CodeDexter,Khulna University of Engineering & Technology,2001,272,272,1,0
17154,JP,snowbird315,,2000,272,272,7,0
17154,JP,key207,,,272,272,3,0
17181,JP,kurisutankun,愛媛大学,,271,271,2,0
17181,TW,huang6275,,1996,271,271,2,0
17181,JP,LLawliet,,,271,318,4,0
17181,CN,zhouxiaotian,,1998,271,271,1,0
17181,JP,DDDDDK,,,271,271,5,0
17181,VN,gestapo871,,2000,271,271,2,0
17181,JP,shachimura88,kosen,2018,271,284,18,0
17181,CN,yqaqaqy233,,,271,271,1,0
17181,CN,nai_he,Middle School Attached to Guangzhou University,2004,271,271,4,0
17181,JP,uria,,,271,271,14,0
17181,CN,oldz,,,271,271,1,0
17181,JP,takio_ut,The University of Tokyo,1997,271,271,5,0
17181,JP,jyoban,東京大学物理学科,1997,271,271,5,0
17181,JP,zmirez,,1998,271,300,12,0
17181,JP,atokishi,,,271,271,2,0
17181,JP,stu987,,,271,271,4,0
17181,CN,cloudx,,,271,271,3,0
17181,JP,bamotice,,1998,271,288,19,0
17181,VN,mbfibat,,2002,271,271,2,0
17181,IN,vivekiitian,,1998,271,271,1,0
17181,JP,ykkaq,"National Institute of Technology, Kisarazu College",2003,271,271,15,0
17181,CN,TheOldDriver,,,271,271,3,0
17181,JP,masayukikubo,,,271,271,9,0
17204,JP,nisshy,Kyoto Sangyo University,,270,270,1,0
17204,CN,tllz,,,270,270,1,0
17204,IN,sourabh23,,1996,270,270,3,0
